time;machine;benchmark;#SDC;#abort;#end;acc_time;header;acc_err;file_path
Sun May 23 05:00:30 2021;carol-raspberry1;Detection_ECC_OFF;0;0;0;0; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssdlite_mobiledet_coco_qat_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;0;/tmp/parserSDC/2021_05_23_05_00_30_Detection_ECC_OFF_carol-raspberry1.log
Sun May 23 05:01:55 2021;carol-raspberry1;Detection_ECC_OFF;150;0;0;644.560865; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssdlite_mobiledet_coco_qat_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;1495;/tmp/parserSDC/2021_05_23_05_01_55_Detection_ECC_OFF_carol-raspberry1.log
Sun May 23 05:30:14 2021;carol-raspberry1;Detection_ECC_OFF;1;0;0;26.968415; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssd_mobilenet_v2_coco_quant_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;76;/tmp/parserSDC/2021_05_23_05_30_14_Detection_ECC_OFF_carol-raspberry1.log
Sun May 23 05:31:54 2021;carol-raspberry1;Detection_ECC_OFF;110;0;0;609.022084; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssd_mobilenet_v2_coco_quant_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;4657;/tmp/parserSDC/2021_05_23_05_31_54_Detection_ECC_OFF_carol-raspberry1.log
Sun May 23 05:59:17 2021;carol-raspberry1;Detection_ECC_OFF;0;0;0;0; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssd_mobilenet_v2_coco_quant_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;0;/tmp/parserSDC/2021_05_23_05_59_17_Detection_ECC_OFF_carol-raspberry1.log
Sun May 23 06:00:46 2021;carol-raspberry1;Detection_ECC_OFF;283;0;0;1021.399773; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssd_mobilenet_v2_coco_quant_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;11817;/tmp/parserSDC/2021_05_23_06_00_46_Detection_ECC_OFF_carol-raspberry1.log
Sun May 23 06:48:49 2021;carol-raspberry1;Detection_ECC_OFF;123;0;0;463.996268; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssdlite_mobiledet_coco_qat_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;1353;/tmp/parserSDC/2021_05_23_06_48_49_Detection_ECC_OFF_carol-raspberry1.log
Sun May 23 07:09:36 2021;carol-raspberry1;Detection_ECC_OFF;127;0;0;546.893425; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssdlite_mobiledet_coco_qat_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;1412;/tmp/parserSDC/2021_05_23_07_09_36_Detection_ECC_OFF_carol-raspberry1.log
Sun May 23 07:34:03 2021;carol-raspberry1;Detection_ECC_OFF;88;0;0;348.022353; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssdlite_mobiledet_coco_qat_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;859;/tmp/parserSDC/2021_05_23_07_34_03_Detection_ECC_OFF_carol-raspberry1.log
Sun May 23 07:50:03 2021;carol-raspberry1;Detection_ECC_OFF;64;0;0;256.401453; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssd_mobilenet_v2_coco_quant_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;2582;/tmp/parserSDC/2021_05_23_07_50_03_Detection_ECC_OFF_carol-raspberry1.log
Sun May 23 08:03:21 2021;carol-raspberry1;Detection_ECC_OFF;173;0;0;781.791019; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssd_mobilenet_v2_coco_quant_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;7297;/tmp/parserSDC/2021_05_23_08_03_21_Detection_ECC_OFF_carol-raspberry1.log
Sun May 23 08:39:13 2021;carol-raspberry1;Detection_ECC_OFF;0;0;0;0; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssd_mobilenet_v2_coco_quant_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;0;/tmp/parserSDC/2021_05_23_08_39_13_Detection_ECC_OFF_carol-raspberry1.log
Sun May 23 08:40:39 2021;carol-raspberry1;Detection_ECC_OFF;77;0;0;473.024672; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssd_mobilenet_v2_coco_quant_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;3339;/tmp/parserSDC/2021_05_23_08_40_39_Detection_ECC_OFF_carol-raspberry1.log
Sun May 23 09:01:33 2021;carol-raspberry1;Detection_ECC_OFF;54;0;0;290.001836; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssdlite_mobiledet_coco_qat_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;482;/tmp/parserSDC/2021_05_23_09_01_33_Detection_ECC_OFF_carol-raspberry1.log
Sun May 23 09:14:19 2021;carol-raspberry1;Detection_ECC_OFF;0;0;0;0; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssdlite_mobiledet_coco_qat_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;0;/tmp/parserSDC/2021_05_23_09_14_19_Detection_ECC_OFF_carol-raspberry1.log
Sun May 23 09:15:42 2021;carol-raspberry1;Detection_ECC_OFF;103;0;0;401.031388; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssdlite_mobiledet_coco_qat_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;1208;/tmp/parserSDC/2021_05_23_09_15_42_Detection_ECC_OFF_carol-raspberry1.log
Sun May 23 09:36:06 2021;carol-raspberry1;Detection_ECC_OFF;173;0;0;829.414843; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssdlite_mobiledet_coco_qat_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;1802;/tmp/parserSDC/2021_05_23_09_36_06_Detection_ECC_OFF_carol-raspberry1.log
Sun May 23 10:11:37 2021;carol-raspberry1;Detection_ECC_OFF;102;0;0;358.51738; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssd_mobilenet_v2_coco_quant_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;3951;/tmp/parserSDC/2021_05_23_10_11_37_Detection_ECC_OFF_carol-raspberry1.log
Sun May 23 10:29:04 2021;carol-raspberry1;Detection_ECC_OFF;94;0;0;497.903822; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssd_mobilenet_v2_coco_quant_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;3668;/tmp/parserSDC/2021_05_23_10_29_04_Detection_ECC_OFF_carol-raspberry1.log
Sun May 23 10:51:20 2021;carol-raspberry1;Detection_ECC_OFF;294;0;0;1452.328579; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssd_mobilenet_v2_coco_quant_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;11778;/tmp/parserSDC/2021_05_23_10_51_20_Detection_ECC_OFF_carol-raspberry1.log
Sun May 23 11:56:20 2021;carol-raspberry1;Detection_ECC_OFF;128;0;0;508.319638; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssdlite_mobiledet_coco_qat_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;1239;/tmp/parserSDC/2021_05_23_11_56_20_Detection_ECC_OFF_carol-raspberry1.log
Sun May 23 12:20:18 2021;carol-raspberry1;Detection_ECC_OFF;88;0;0;427.62904; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssdlite_mobiledet_coco_qat_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;891;/tmp/parserSDC/2021_05_23_12_20_18_Detection_ECC_OFF_carol-raspberry1.log
Sun May 23 12:39:05 2021;carol-raspberry1;Detection_ECC_OFF;32;0;0;137.872274; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssdlite_mobiledet_coco_qat_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;366;/tmp/parserSDC/2021_05_23_12_39_05_Detection_ECC_OFF_carol-raspberry1.log
Sun May 23 12:45:34 2021;carol-raspberry1;Detection_ECC_OFF;0;0;0;0; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssdlite_mobiledet_coco_qat_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;0;/tmp/parserSDC/2021_05_23_12_45_34_Detection_ECC_OFF_carol-raspberry1.log
Sun May 23 12:46:55 2021;carol-raspberry1;Detection_ECC_OFF;20;0;0;112.528267; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssdlite_mobiledet_coco_qat_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;255;/tmp/parserSDC/2021_05_23_12_46_55_Detection_ECC_OFF_carol-raspberry1.log
Sun May 23 12:52:13 2021;carol-raspberry1;Detection_ECC_OFF;796;0;0;3711.836077; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssdlite_mobiledet_coco_qat_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;8459;/tmp/parserSDC/2021_05_23_12_52_13_Detection_ECC_OFF_carol-raspberry1.log
Sun May 23 15:31:53 2021;carol-raspberry1;Detection_ECC_OFF;38;0;0;188.120105; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssd_mobilenet_v2_coco_quant_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;1621;/tmp/parserSDC/2021_05_23_15_31_53_Detection_ECC_OFF_carol-raspberry1.log
Sun May 23 15:40:58 2021;carol-raspberry1;Detection_ECC_OFF;0;0;0;7.630177; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssd_mobilenet_v2_coco_quant_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;0;/tmp/parserSDC/2021_05_23_15_40_58_Detection_ECC_OFF_carol-raspberry1.log
Sun May 23 15:42:46 2021;carol-raspberry1;Detection_ECC_OFF;259;0;0;1262.157431; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssd_mobilenet_v2_coco_quant_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;10639;/tmp/parserSDC/2021_05_23_15_42_46_Detection_ECC_OFF_carol-raspberry1.log
Sun May 23 16:39:27 2021;carol-raspberry1;Detection_ECC_OFF;373;0;0;4640.663743; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssdlite_mobiledet_coco_qat_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;4001;/tmp/parserSDC/2021_05_23_16_39_27_Detection_ECC_OFF_carol-raspberry1.log
Sun May 23 19:41:10 2021;carol-raspberry1;Detection_ECC_OFF;0;0;0;0; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssd_mobilenet_v2_coco_quant_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;0;/tmp/parserSDC/2021_05_23_19_41_10_Detection_ECC_OFF_carol-raspberry1.log
Sun May 23 19:42:40 2021;carol-raspberry1;Detection_ECC_OFF;49;0;0;195.906383; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssd_mobilenet_v2_coco_quant_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;2109;/tmp/parserSDC/2021_05_23_19_42_40_Detection_ECC_OFF_carol-raspberry1.log
Sun May 23 19:52:20 2021;carol-raspberry1;Detection_ECC_OFF;302;0;0;1459.97871; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssd_mobilenet_v2_coco_quant_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;11872;/tmp/parserSDC/2021_05_23_19_52_20_Detection_ECC_OFF_carol-raspberry1.log
Sun May 23 20:57:56 2021;carol-raspberry1;Detection_ECC_OFF;196;0;0;799.906445; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssdlite_mobiledet_coco_qat_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;1892;/tmp/parserSDC/2021_05_23_20_57_56_Detection_ECC_OFF_carol-raspberry1.log
Sun May 23 21:33:22 2021;carol-raspberry1;Detection_ECC_OFF;0;0;0;0; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssdlite_mobiledet_coco_qat_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;0;/tmp/parserSDC/2021_05_23_21_33_22_Detection_ECC_OFF_carol-raspberry1.log
Sun May 23 21:35:17 2021;carol-raspberry1;Detection_ECC_OFF;137;0;0;438.874312; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssdlite_mobiledet_coco_qat_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;1788;/tmp/parserSDC/2021_05_23_21_35_17_Detection_ECC_OFF_carol-raspberry1.log
Sun May 23 21:55:30 2021;carol-raspberry1;Detection_ECC_OFF;0;0;0;0; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssdlite_mobiledet_coco_qat_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;0;/tmp/parserSDC/2021_05_23_21_55_30_Detection_ECC_OFF_carol-raspberry1.log
Sun May 23 21:56:56 2021;carol-raspberry1;Detection_ECC_OFF;22;0;0;96.960941; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssdlite_mobiledet_coco_qat_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;230;/tmp/parserSDC/2021_05_23_21_56_56_Detection_ECC_OFF_carol-raspberry1.log
Sun May 23 22:01:42 2021;carol-raspberry1;Detection_ECC_OFF;0;0;0;0; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssd_mobilenet_v2_coco_quant_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;0;/tmp/parserSDC/2021_05_23_22_01_42_Detection_ECC_OFF_carol-raspberry1.log
Sun May 23 22:03:11 2021;carol-raspberry1;Detection_ECC_OFF;40;0;0;177.068536; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssd_mobilenet_v2_coco_quant_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;1784;/tmp/parserSDC/2021_05_23_22_03_11_Detection_ECC_OFF_carol-raspberry1.log
Sun May 23 22:11:54 2021;carol-raspberry1;Detection_ECC_OFF;25;0;0;152.813943; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssd_mobilenet_v2_coco_quant_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;862;/tmp/parserSDC/2021_05_23_22_11_54_Detection_ECC_OFF_carol-raspberry1.log
Sun May 23 22:18:55 2021;carol-raspberry1;Detection_ECC_OFF;86;0;0;391.636688; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssd_mobilenet_v2_coco_quant_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;3420;/tmp/parserSDC/2021_05_23_22_18_55_Detection_ECC_OFF_carol-raspberry1.log
Sun May 23 22:36:56 2021;carol-raspberry1;Detection_ECC_OFF;287;0;0;1522.845399; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssd_mobilenet_v2_coco_quant_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;11661;/tmp/parserSDC/2021_05_23_22_36_56_Detection_ECC_OFF_carol-raspberry1.log
Sun May 23 23:44:29 2021;carol-raspberry1;Detection_ECC_OFF;71;0;0;367.147106; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssdlite_mobiledet_coco_qat_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;593;/tmp/parserSDC/2021_05_23_23_44_29_Detection_ECC_OFF_carol-raspberry1.log
Mon May 24 00:03:05 2021;carol-raspberry1;Detection_ECC_OFF;371;0;0;1727.767862; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssdlite_mobiledet_coco_qat_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;3897;/tmp/parserSDC/2021_05_24_00_03_05_Detection_ECC_OFF_carol-raspberry1.log
Mon May 24 01:17:04 2021;carol-raspberry1;Detection_ECC_OFF;55;0;0;211.582265; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssd_mobilenet_v2_coco_quant_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;2080;/tmp/parserSDC/2021_05_24_01_17_04_Detection_ECC_OFF_carol-raspberry1.log
Mon May 24 01:30:29 2021;carol-raspberry1;Detection_ECC_OFF;60;0;0;289.471958; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssd_mobilenet_v2_coco_quant_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;2542;/tmp/parserSDC/2021_05_24_01_30_29_Detection_ECC_OFF_carol-raspberry1.log
Mon May 24 01:43:48 2021;carol-raspberry1;Detection_ECC_OFF;120;0;0;548.96341; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssd_mobilenet_v2_coco_quant_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;5096;/tmp/parserSDC/2021_05_24_01_43_48_Detection_ECC_OFF_carol-raspberry1.log
Mon May 24 02:08:41 2021;carol-raspberry1;Detection_ECC_OFF;78;0;0;297.784057; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssd_mobilenet_v2_coco_quant_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;3333;/tmp/parserSDC/2021_05_24_02_08_41_Detection_ECC_OFF_carol-raspberry1.log
Mon May 24 02:23:06 2021;carol-raspberry1;Detection_ECC_OFF;0;0;0;0; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssdlite_mobiledet_coco_qat_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;0;/tmp/parserSDC/2021_05_24_02_23_06_Detection_ECC_OFF_carol-raspberry1.log
Mon May 24 02:24:32 2021;carol-raspberry1;Detection_ECC_OFF;56;0;0;326.890883; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssdlite_mobiledet_coco_qat_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;559;/tmp/parserSDC/2021_05_24_02_24_32_Detection_ECC_OFF_carol-raspberry1.log
Mon May 24 02:38:26 2021;carol-raspberry1;Detection_ECC_OFF;0;0;0;0; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssdlite_mobiledet_coco_qat_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;0;/tmp/parserSDC/2021_05_24_02_38_26_Detection_ECC_OFF_carol-raspberry1.log
Mon May 24 02:39:46 2021;carol-raspberry1;Detection_ECC_OFF;71;0;0;262.323773; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssdlite_mobiledet_coco_qat_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;646;/tmp/parserSDC/2021_05_24_02_39_46_Detection_ECC_OFF_carol-raspberry1.log
Mon May 24 02:51:49 2021;carol-raspberry1;Detection_ECC_OFF;69;0;0;377.677401; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssdlite_mobiledet_coco_qat_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;754;/tmp/parserSDC/2021_05_24_02_51_49_Detection_ECC_OFF_carol-raspberry1.log
Mon May 24 03:08:11 2021;carol-raspberry1;Detection_ECC_OFF;0;0;0;0; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssdlite_mobiledet_coco_qat_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;0;/tmp/parserSDC/2021_05_24_03_08_11_Detection_ECC_OFF_carol-raspberry1.log
Mon May 24 03:09:36 2021;carol-raspberry1;Detection_ECC_OFF;36;0;0;179.176008; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssdlite_mobiledet_coco_qat_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;382;/tmp/parserSDC/2021_05_24_03_09_36_Detection_ECC_OFF_carol-raspberry1.log
Mon May 24 03:17:49 2021;carol-raspberry1;Detection_ECC_OFF;0;0;0;0; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssdlite_mobiledet_coco_qat_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;0;/tmp/parserSDC/2021_05_24_03_17_49_Detection_ECC_OFF_carol-raspberry1.log
Mon May 24 03:19:19 2021;carol-raspberry1;Detection_ECC_OFF;67;0;0;297.224924; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssdlite_mobiledet_coco_qat_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;633;/tmp/parserSDC/2021_05_24_03_19_19_Detection_ECC_OFF_carol-raspberry1.log
Mon May 24 03:34:55 2021;carol-raspberry1;Detection_ECC_OFF;93;0;0;409.894973; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssd_mobilenet_v2_coco_quant_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;3527;/tmp/parserSDC/2021_05_24_03_34_55_Detection_ECC_OFF_carol-raspberry1.log
Mon May 24 07:57:50 2021;carol-raspberry1;Detection_ECC_OFF;154;0;0;651.084014; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssdlite_mobiledet_coco_qat_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;1616;/tmp/parserSDC/2021_05_24_07_57_50_Detection_ECC_OFF_carol-raspberry1.log
Mon May 24 08:26:34 2021;carol-raspberry1;Detection_ECC_OFF;86;0;0;354.509102; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssdlite_mobiledet_coco_qat_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;923;/tmp/parserSDC/2021_05_24_08_26_34_Detection_ECC_OFF_carol-raspberry1.log
